FUND_ID,FUND_NAME,PARENT_COMPANY_ID,PARENT_COMPANY_NAME,FUND_CLASSIFICATION,REPORT_PERIOD,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,PARENT_COMPANY_LEGAL_ID,CURRENT_DATE
"13722","מנורה מבטחים ביטוח בע""מ לבני 50-60 (משת) ","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","112.18","0.60","","1.60","8.83","","","","","","","","74.70","20.25","24.44","9.39","520042540","12/29/2024 12:00:00 AM"
"13722","מנורה מבטחים ביטוח בע""מ לבני 50-60 (משת) ","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","109.94","0.60","","0.30","9.15","","","","","","","","74.40","19.79","24.16","8.92","520042540","12/29/2024 12:00:00 AM"
"13722","מנורה מבטחים ביטוח בע""מ לבני 50-60 (משת) ","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","113.98","0.60","","1.67","10.97","","","","","","","","75.40","20","23.97","8.95","520042540","12/29/2024 12:00:00 AM"
"13723","מנורה מבטחים ביטוח בע""מ לבני 60 ומעלה (משת) 	","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","169.35","0.60","","0.07","0.07","","","","","","","","72.60","39.90","68.62","28.78","520042540","12/29/2024 12:00:00 AM"
"13723","מנורה מבטחים ביטוח בע""מ לבני 60 ומעלה (משת) 	","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","174.60","0.60","","1.17","1.24","","","","","","","","73.40","42.28","70.47","31.05","520042540","12/29/2024 12:00:00 AM"
"13723","מנורה מבטחים ביטוח בע""מ לבני 60 ומעלה (משת) 	","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","175.57","0.60","","1.45","2.71","","","","","","","","73.80","43.99","73.32","30.09","520042540","12/29/2024 12:00:00 AM"
"13723","מנורה מבטחים ביטוח בע""מ לבני 60 ומעלה (משת) 	","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","176.44","0.60","","-0.74","1.95","","","","","","","","72.90","43.59","75.27","30.74","520042540","12/29/2024 12:00:00 AM"
"13723","מנורה מבטחים ביטוח בע""מ לבני 60 ומעלה (משת) 	","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","187.39","0.60","","0.38","2.34","","","","","","","","74.60","47.16","78.10","33.68","520042540","12/29/2024 12:00:00 AM"
"13723","מנורה מבטחים ביטוח בע""מ לבני 60 ומעלה (משת) 	","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","185.44","0.60","","0.44","2.79","","","","","","","","74.50","45.27","77.15","33.40","520042540","12/29/2024 12:00:00 AM"
"13723","מנורה מבטחים ביטוח בע""מ לבני 60 ומעלה (משת) 	","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","185.93","0.60","","0.99","3.80","","","","","","","","74.80","44.91","76.53","33.45","520042540","12/29/2024 12:00:00 AM"
"13723","מנורה מבטחים ביטוח בע""מ לבני 60 ומעלה (משת) 	","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","188.25","0.60","","0.95","4.79","","","","","","","","74.90","45.30","76.13","33.21","520042540","12/29/2024 12:00:00 AM"
"13723","מנורה מבטחים ביטוח בע""מ לבני 60 ומעלה (משת) 	","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","191.57","0.60","","1.08","5.92","","","","","","","","74.70","48.32","80.06","33.67","520042540","12/29/2024 12:00:00 AM"
"13723","מנורה מבטחים ביטוח בע""מ לבני 60 ומעלה (משת) 	","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","188.46","0.60","","0.30","6.24","","","","","","","","74.30","47.78","79.14","33.09","520042540","12/29/2024 12:00:00 AM"
"13723","מנורה מבטחים ביטוח בע""מ לבני 60 ומעלה (משת) 	","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","195.52","0.60","","1.35","7.67","","","","","","","","75.80","50.06","76.39","31.87","520042540","12/29/2024 12:00:00 AM"
"14011","כלל-קרן ט'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202401","2043.70","0.60","","-0.16","-0.16","15.18","35.71","4.82","6.30","7.55","1.68","0.55","72.80","911.95","1057.53","505.20","520024647","12/29/2024 12:00:00 AM"
"14011","כלל-קרן ט'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202402","2083","0.60","","2.20","2.04","16.18","36.86","5.13","6.48","7.59","1.56","0.61","73.10","959.70","1084.86","512.79","520024647","12/29/2024 12:00:00 AM"
"14011","כלל-קרן ט'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202403","2122.51","0.60","","2.25","4.33","16.53","38.76","5.23","6.77","7.62","1.56","0.68","73.10","996.27","1121.36","538","520024647","12/29/2024 12:00:00 AM"
"14011","כלל-קרן ט'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202404","2079.61","0.60","","-1.35","2.92","13.18","34.68","4.21","6.14","7.66","1.56","0.56","72.60","948.98","1084.23","515.30","520024647","12/29/2024 12:00:00 AM"
"14011","כלל-קרן ט'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202405","2093.17","0.60","","1.01","3.96","12.08","37.85","3.87","6.63","7.62","1.56","0.60","72.60","988.26","1130.60","522.20","520024647","12/29/2024 12:00:00 AM"
"14011","כלל-קרן ט'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202406","2096.87","0.60","","0.62","4.61","11.86","35.92","3.81","6.33","7.59","1.68","0.58","72.50","969.84","1153.09","525.09","520024647","12/29/2024 12:00:00 AM"
"14011","כלל-קרן ט'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202407","2121.86","0.60","","1.52","6.20","13.02","37.15","4.16","6.52","7.59","1.56","0.62","72.70","994.29","1170.97","513.98","520024647","12/29/2024 12:00:00 AM"
"14011","כלל-קרן ט'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202408","2135.66","0.60","","1.05","7.31","11.82","38.95","3.79","6.80","7.59","","0.62","72.70","1036.86","1114.58","531.22","520024647","12/29/2024 12:00:00 AM"
"14011","כלל-קרן ט'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202409","2158.70","0.60","","1.42","8.84","14.04","39.80","4.48","6.93","7.59","1.44","0.69","72.80","1034.45","1096.37","557.85","520024647","12/29/2024 12:00:00 AM"
"14011","כלל-קרן ט'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202410","2160.29","0.60","","0.51","9.39","11.59","38.25","3.72","6.69","7.59","1.56","0.67","72.40","1034.53","1131.12","519.10","520024647","12/29/2024 12:00:00 AM"
"14011","כלל-קרן ט'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202411","2200.98","0.60","","2.07","11.66","13.82","39.96","4.41","6.95","7.62","1.68","0.73","73","1099.44","1174.49","520.80","520024647","12/29/2024 12:00:00 AM"
"14012","כלל-קרן י'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202401","42835.74","0.59","","-0.12","-0.12","14.09","34.35","4.49","6.08","7.55","1.56","0.52","71","19029.87","21152.17","10590.15","520024647","12/29/2024 12:00:00 AM"
"14012","כלל-קרן י'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202402","43581.42","0.59","","2.19","2.07","15.01","35.48","4.77","6.26","7.59","1.44","0.58","71.40","20131.99","22132.12","10758.55","520024647","12/29/2024 12:00:00 AM"
"14012","כלל-קרן י'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202403","44479.73","0.59","","2.31","4.43","15.43","37.47","4.90","6.57","7.62","1.32","0.65","71.50","20919.57","22938.51","11280.18","520024647","12/29/2024 12:00:00 AM"
"14012","כלל-קרן י'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202404","43625.94","0.59","","-1.39","2.97","12.05","33.36","3.87","5.93","7.66","1.44","0.53","70.90","19948.10","22551.71","10775.03","520024647","12/29/2024 12:00:00 AM"
"14012","כלל-קרן י'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202405","43953.32","0.59","","1.01","4.01","10.98","36.51","3.53","6.42","7.62","1.44","0.58","70.90","20778.15","23157.82","10982.99","520024647","12/29/2024 12:00:00 AM"
"14012","כלל-קרן י'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202406","44207.06","0.59","","0.58","4.62","11.33","34.54","3.64","6.11","7.59","1.56","0.55","70.80","20426.41","23941.98","11065.12","520024647","12/29/2024 12:00:00 AM"
"14012","כלל-קרן י'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202407","44783.90","0.59","","1.57","6.26","12.88","35.86","4.12","6.32","7.62","1.44","0.60","71.20","20894.62","23916.28","10923.05","520024647","12/29/2024 12:00:00 AM"
"14012","כלל-קרן י'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202408","44979.36","0.59","","1.05","7.38","11.72","37.68","3.76","6.60","7.59","","0.60","71.20","21728.29","22959.47","11108.83","520024647","12/29/2024 12:00:00 AM"
"14012","כלל-קרן י'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202409","45533.56","0.59","","1.42","8.90","13.95","38.52","4.45","6.73","7.62","1.32","0.67","71.30","21785.63","22539.60","11764.60","520024647","12/29/2024 12:00:00 AM"
"14012","כלל-קרן י'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202410","45731.51","0.59","","0.56","9.51","11.83","37.04","3.80","6.50","7.59","1.44","0.65","71.20","21852.56","22738.20","11003.18","520024647","12/29/2024 12:00:00 AM"
"14012","כלל-קרן י'","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202411","46406.28","0.59","","2.10","11.81","14.06","38.76","4.48","6.77","7.62","1.56","0.71","71.70","23142.12","23682.43","11010.17","520024647","12/29/2024 12:00:00 AM"
"14168","איילון חברה לביטוח בע""מ עוקב מדדים - גמיש","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","0.30","","","0","0","","","","","","","","100","0.14","0.08","0.06","520030677","12/29/2024 12:00:00 AM"
"14168","איילון חברה לביטוח בע""מ עוקב מדדים - גמיש","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","0.30","","","1.62","1.62","","","","","","","","100","0.13","0.08","0.06","520030677","12/29/2024 12:00:00 AM"
"14168","איילון חברה לביטוח בע""מ עוקב מדדים - גמיש","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","0.20","","","2.19","3.85","","","","","","","","100","0.09","0.05","0.04","520030677","12/29/2024 12:00:00 AM"
"14168","איילון חברה לביטוח בע""מ עוקב מדדים - גמיש","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","0.21","","","-1.13","2.67","","","","","","","","100","0.09","0.05","0.04","520030677","12/29/2024 12:00:00 AM"
"14168","איילון חברה לביטוח בע""מ עוקב מדדים - גמיש","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","0.21","","","0.60","3.29","","","","","","","","100","0.10","0.06","0.04","520030677","12/29/2024 12:00:00 AM"
"14168","איילון חברה לביטוח בע""מ עוקב מדדים - גמיש","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","0.23","","","0.84","4.16","","","","","","","","100","0.10","0.06","0.04","520030677","12/29/2024 12:00:00 AM"
"14168","איילון חברה לביטוח בע""מ עוקב מדדים - גמיש","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","1.48","","","1.25","5.46","","","","","","","","100","0.67","0.37","0.28","520030677","12/29/2024 12:00:00 AM"
"14168","איילון חברה לביטוח בע""מ עוקב מדדים - גמיש","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","1.78","","","1.20","6.72","","","","","","","","100","0.81","0.44","0.33","520030677","12/29/2024 12:00:00 AM"
"14168","איילון חברה לביטוח בע""מ עוקב מדדים - גמיש","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","2.28","","","1.26","8.07","","","","","","","","100","1.01","0.57","0.44","520030677","12/29/2024 12:00:00 AM"
"14168","איילון חברה לביטוח בע""מ עוקב מדדים - גמיש","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","2.47","","","1.65","9.85","","","","","","","","100","2.36","0.62","","520030677","12/29/2024 12:00:00 AM"
"14168","איילון חברה לביטוח בע""מ עוקב מדדים - גמיש","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","8.55","","","5.05","15.40","","","","","","","","100","7.33","","","520030677","12/29/2024 12:00:00 AM"
"14169","איילון חברה לביטוח בע""מ עוקבי מדדים עוקב מדד s&p 500","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","6.66","","","1.96","1.96","","","","","","","","100","6.48","6.48","6.55","520030677","12/29/2024 12:00:00 AM"
"14169","איילון חברה לביטוח בע""מ עוקבי מדדים עוקב מדד s&p 500","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","9.12","","","3.05","5.07","","","","","","","","100","8.91","8.91","8.97","520030677","12/29/2024 12:00:00 AM"
"14169","איילון חברה לביטוח בע""מ עוקבי מדדים עוקב מדד s&p 500","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","11.18","","","6","11.37","","","","","","","","100","10.87","10.87","10.95","520030677","12/29/2024 12:00:00 AM"
"14169","איילון חברה לביטוח בע""מ עוקבי מדדים עוקב מדד s&p 500","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","12.93","","","-1.97","9.18","","","","","","","","100","11.94","11.94","12.03","520030677","12/29/2024 12:00:00 AM"
"14169","איילון חברה לביטוח בע""מ עוקבי מדדים עוקב מדד s&p 500","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","14.40","","","3.29","12.77","","","","","","","","100","14.29","14.29","14.29","520030677","12/29/2024 12:00:00 AM"
"14169","איילון חברה לביטוח בע""מ עוקבי מדדים עוקב מדד s&p 500","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","17.65","","","5.32","18.77","","","","","","","","100","17.49","17.49","17.49","520030677","12/29/2024 12:00:00 AM"
"14169","איילון חברה לביטוח בע""מ עוקבי מדדים עוקב מדד s&p 500","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","25.07","","","1.12","20.10","","","","","","","","100","24.67","24.67","24.71","520030677","12/29/2024 12:00:00 AM"
"14169","איילון חברה לביטוח בע""מ עוקבי מדדים עוקב מדד s&p 500","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","27.11","","","-1.02","18.88","","","","","","","","100","26.89","26.89","26.94","520030677","12/29/2024 12:00:00 AM"
"14169","איילון חברה לביטוח בע""מ עוקבי מדדים עוקב מדד s&p 500","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","32.35","","","3.70","23.28","","","","","","","","100","31.59","31.59","31.66","520030677","12/29/2024 12:00:00 AM"
"14169","איילון חברה לביטוח בע""מ עוקבי מדדים עוקב מדד s&p 500","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","34.33","","","-0.40","22.78","","","","","","","","100","33.98","33.98","34","520030677","12/29/2024 12:00:00 AM"
"14169","איילון חברה לביטוח בע""מ עוקבי מדדים עוקב מדד s&p 500","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","39.92","","","3.59","27.19","","","","","","","","100","39.75","39.75","39.76","520030677","12/29/2024 12:00:00 AM"
"14210","הראל מסלול משולב סחיר","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","6.50","0.80","1","0.83","0.83","","","","","","","","91.50","2.59","5.83","5.35","520004078","12/29/2024 12:00:00 AM"
"14210","הראל מסלול משולב סחיר","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","7.87","0.80","1","0.23","1.06","","","","","","","","91.90","3.57","7.97","6.81","520004078","12/29/2024 12:00:00 AM"
"14210","הראל מסלול משולב סחיר","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","7.52","0.80","1","4.84","5.95","","","","","","","","92.10","3.48","7.56","6.98","520004078","12/29/2024 12:00:00 AM"
"14210","הראל מסלול משולב סחיר","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","7.71","0.80","1","-0.69","5.22","","","","","","","","91.80","3.53","7.84","6.77","520004078","12/29/2024 12:00:00 AM"
"14210","הראל מסלול משולב סחיר","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","8.39","0.80","1","1.73","7.04","","","","","","","","91.90","3.83","8.51","7.76","520004078","12/29/2024 12:00:00 AM"
"14210","הראל מסלול משולב סחיר","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","11.16","0.80","1","2.55","9.77","","","","","","","","92","5.11","11.25","10","520004078","12/29/2024 12:00:00 AM"
"14210","הראל מסלול משולב סחיר","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","3302.57","0.80","1","1.99","11.96","","","","","","","","93.30","1478.76","3238.75","3066.45","520004078","12/29/2024 12:00:00 AM"
"14210","הראל מסלול משולב סחיר","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","3263.21","0.80","1","-1.06","10.77","","","","","","","","92.70","1511.31","3349.09","3053.61","520004078","12/29/2024 12:00:00 AM"
"14210","הראל מסלול משולב סחיר","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","3386.55","0.80","1","3.22","14.34","","","","","","","","92.70","1585.49","3455.61","3160.28","520004078","12/29/2024 12:00:00 AM"
"14210","הראל מסלול משולב סחיר","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","3321.89","0.80","1","-1.52","12.60","","","","","","","","92.60","1544.60","3433.06","3108.46","520004078","12/29/2024 12:00:00 AM"
"14210","הראל מסלול משולב סחיר","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","3277.37","0.80","1","-0.01","12.59","","","","","","","","92.70","1537.13","3386.42","3093.96","520004078","12/29/2024 12:00:00 AM"
"14211","הראל מסלול קיימות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","11.08","0.76","0","-3.55","-3.55","","","","","","","","96.20","9.22","9.63","3.07","520004078","12/29/2024 12:00:00 AM"
"14211","הראל מסלול קיימות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","12.05","0.76","0","1.90","-1.72","","","","","","","","95.20","10.75","10.77","3.79","520004078","12/29/2024 12:00:00 AM"
"14211","הראל מסלול קיימות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","11.60","0.76","0","3.72","1.94","","","","","","","","95.90","10.02","10.30","3.29","520004078","12/29/2024 12:00:00 AM"
"14211","הראל מסלול קיימות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","10.18","0.76","0","-2.69","-0.80","","","","","","","","95.40","9.25","9.67","3.24","520004078","12/29/2024 12:00:00 AM"
"14211","הראל מסלול קיימות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","11.35","0.76","0","5.21","4.36","","","","","","","","95.60","9.95","10","3.26","520004078","12/29/2024 12:00:00 AM"
"14211","הראל מסלול קיימות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","11.75","0.76","0","-1.66","2.63","","","","","","","","95.30","10.42","10.58","3.34","520004078","12/29/2024 12:00:00 AM"
"14211","הראל מסלול קיימות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","15.06","0.76","0","1.55","4.22","","","","","","","","95.50","12.85","12.92","4.48","520004078","12/29/2024 12:00:00 AM"
"14211","הראל מסלול קיימות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","14.55","0.76","0","0.91","5.17","","","","","","","","96.20","12.27","12.32","4.04","520004078","12/29/2024 12:00:00 AM"
"14211","הראל מסלול קיימות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","11.47","0.76","0","1.03","6.25","","","","","","","","95.80","9.80","10.13","3.28","520004078","12/29/2024 12:00:00 AM"
"14211","הראל מסלול קיימות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","10.95","0.76","0","-5.77","0.12","","","","","","","","96","9.34","9.57","2.99","520004078","12/29/2024 12:00:00 AM"
"14211","הראל מסלול קיימות","259","הראל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","10.15","0.76","0","-1.55","-1.43","","","","","","","","96.50","8.64","8.98","2.99","520004078","12/29/2024 12:00:00 AM"
"14239","מגדל מסלול משולב סחיר","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","4.97","0.91","2.23","-0.02","-0.02","","","","","","","","92.30","2.41","1.89","1.25","520004896","12/29/2024 12:00:00 AM"
"14239","מגדל מסלול משולב סחיר","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","5.81","0.91","2.23","2.23","2.21","","","","","","","","92.40","2.88","2.28","1.45","520004896","12/29/2024 12:00:00 AM"
"14239","מגדל מסלול משולב סחיר","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","5.49","0.91","2.23","2.48","4.74","","","","","","","","92.70","2.72","2.15","1.34","520004896","12/29/2024 12:00:00 AM"
"14239","מגדל מסלול משולב סחיר","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","5.76","0.91","2.23","-1.79","2.87","","","","","","","","92.80","2.82","2.25","1.40","520004896","12/29/2024 12:00:00 AM"
"14239","מגדל מסלול משולב סחיר","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","6.84","0.91","2.23","1.11","4.01","","","","","","","","92.60","3.46","2.74","1.69","520004896","12/29/2024 12:00:00 AM"
"14239","מגדל מסלול משולב סחיר","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","7.65","0.91","2.23","0.71","4.75","","","","","","","","92.70","3.78","3.08","1.87","520004896","12/29/2024 12:00:00 AM"
"14239","מגדל מסלול משולב סחיר","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","15.15","0.91","2.23","1.57","6.39","","","","","","","","92.80","7.56","6.65","3.86","520004896","12/29/2024 12:00:00 AM"
"14239","מגדל מסלול משולב סחיר","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","27.84","0.91","2.23","1.26","7.73","","","","","","","","93.40","13.89","12.84","7.07","520004896","12/29/2024 12:00:00 AM"
"14239","מגדל מסלול משולב סחיר","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","37.46","0.91","2.23","1.65","9.51","","","","","","","","93.20","18.66","17.24","9.65","520004896","12/29/2024 12:00:00 AM"
"14239","מגדל מסלול משולב סחיר","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","47.67","0.91","2.23","-0.16","9.34","","","","","","","","93.50","23.16","21.33","11.82","520004896","12/29/2024 12:00:00 AM"
"14239","מגדל מסלול משולב סחיר","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","60.88","0.91","2.23","2.08","11.61","","","","","","","","93.40","30.30","27.96","14.69","520004896","12/29/2024 12:00:00 AM"
"14240","מגדל מסלול עוקב מדדים - גמיש","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","12.22","0.91","2.23","0.28","0.28","","","","","","","","99.90","5.73","4.61","2.94","520004896","12/29/2024 12:00:00 AM"
"14240","מגדל מסלול עוקב מדדים - גמיש","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","15.80","0.91","2.23","1.94","2.23","","","","","","","","99.90","7.35","5.88","3.73","520004896","12/29/2024 12:00:00 AM"
"14240","מגדל מסלול עוקב מדדים - גמיש","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","21.19","0.91","2.23","2.36","4.64","","","","","","","","99.90","10.18","8.16","5.13","520004896","12/29/2024 12:00:00 AM"
"14240","מגדל מסלול עוקב מדדים - גמיש","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","22.20","0.91","2.23","-1.60","2.96","","","","","","","","99.70","10.56","8.52","5.30","520004896","12/29/2024 12:00:00 AM"
"14240","מגדל מסלול עוקב מדדים - גמיש","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","24.41","0.91","2.23","0.62","3.60","","","","","","","","99.90","11.62","9.52","5.93","520004896","12/29/2024 12:00:00 AM"
"14240","מגדל מסלול עוקב מדדים - גמיש","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","27.47","0.91","2.23","1.25","4.90","","","","","","","","99.80","13.03","10.75","6.82","520004896","12/29/2024 12:00:00 AM"
"14240","מגדל מסלול עוקב מדדים - גמיש","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","978.08","0.91","2.23","1.55","6.52","","","","","","","","100","462.91","942.18","970.89","520004896","12/29/2024 12:00:00 AM"
"14240","מגדל מסלול עוקב מדדים - גמיש","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","981.03","0.91","2.23","-1.45","4.98","","","","","","","","99.90","472.35","943.14","975.30","520004896","12/29/2024 12:00:00 AM"
"14240","מגדל מסלול עוקב מדדים - גמיש","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","1053.03","0.91","2.23","3.41","8.56","","","","","","","","99.90","505.29","1012.12","1040.04","520004896","12/29/2024 12:00:00 AM"
